ResponseId,Poet,condition,beautiful,imagery,inspiring,lyrical,meaningful,mood_emotion,moving,original,overall_quality,profound,rhyme,rhythm,sound,theme,witty,poem_ID,word_count,line_count,stanzas,four_line_stanzas,rhymes_binary,all_lines_rhyme,first_person,Frequency,Like poetry,College Major,Background in poetry,Age,Gender,Authorship,Discrimination Response,correct
R_3PvEouvqmiYQTgU,Lord Byron,nothing,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,49,Male,AI,human,0.0
R_3PvQ0eoPq3KVMh0,Lord Byron,nothing,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",51,Male,AI,human,0.0
R_3Pw1JjUBdA538cu,Lord Byron,AI,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",48,Female,AI,,
R_3Q0ktVMQ2layYPT,Lord Byron,AI,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",28,Female,AI,,
R_3QFqK3HAgoOMTWe,Lord Byron,AI,7.0,7.0,5.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,7.0,7.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,28,Male,AI,,
R_3R3ELPW3PPCmfK1,Lord Byron,AI,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,3.0,7.0,6.0,7.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per week,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",29,Male,AI,,
R_3ReG9tHUTnwhob3,Lord Byron,human,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",31,Female,AI,,
R_3Rw2EaD2h3xrfaF,Lord Byron,human,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per month,Love poetry,"English, literature, poetry, or similar","I have written poetry, but not professionally",37,Female,AI,,
R_3RxWLVb9NUCnmX8,Lord Byron,nothing,5.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0,3.0,3.0,5.0,4.0,5.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",68,Female,AI,human,0.0
R_3a8QWvETOUAmsqR,Lord Byron,AI,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,34,Male,AI,,
R_3dGGg0KDODHnhzY,Lord Byron,AI,6.0,6.0,7.0,6.0,5.0,7.0,7.0,5.0,6.0,7.0,3.0,6.0,7.0,7.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,33,Female,AI,,
R_3e7XjmOXeuCxpcu,Lord Byron,nothing,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per year,Dislike poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",31,Female,AI,human,0.0
R_3e9RMxwwJ0NaFBC,Lord Byron,AI,6.0,6.0,5.0,4.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,4.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,34,Male,AI,,
R_3ebhjV4cOTCOizP,Lord Byron,human,5.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,2.0,4.0,5.0,5.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar",I am not very familiar with poetry,24,Male,AI,,
R_3efPIntZKy8ljbg,Lord Byron,AI,3.0,2.0,1.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per week,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",18,Female,AI,,
R_3ekRZan7CK7w3nD,Lord Byron,human,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,7.0,5.0,7.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,48,Male,AI,,
R_3ekrOqwkk93dZ7e,Lord Byron,AI,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,6.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",47,Female,AI,,
R_3eku6TfZLWImicc,Lord Byron,human,6.0,6.0,3.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,3.0,2.0,6.0,6.0,4.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,48,Male,AI,,
R_3etvNkLL9MXB1TW,Lord Byron,nothing,7.0,7.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,3.0,7.0,6.0,7.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,28,Male,AI,AI,1.0
R_3ezszpdQGK8kvyd,Lord Byron,AI,3.0,5.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,6.0,4.0,6.0,2.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"English, literature, poetry, or similar",I am not very familiar with poetry,46,Male,AI,,
R_3fHltbBsCDTp7BY,Lord Byron,nothing,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,6.0,6.0,6.0,7.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",30,Male,AI,human,0.0
R_3fN0LXO1HQQdMQi,Lord Byron,AI,5.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0,6.0,3.0,3.0,6.0,6.0,6.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,45,Male,AI,,
R_3fOGw4rttsDK2MG,Lord Byron,AI,4.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,52,Female,AI,,
R_3fTcSm0GIYkJn4s,Lord Byron,AI,6.0,6.0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,5.0,3.0,6.0,6.0,6.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,36,Male,AI,,
R_3foACReawS1i1wa,Lord Byron,nothing,5.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,63,Female,AI,AI,1.0
R_3fuR8pgk0gVdNMr,Lord Byron,AI,5.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,3.0,6.0,6.0,6.0,1.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",37,Female,AI,,
R_3h0e9ByoqqIceuE,Lord Byron,AI,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,59,Male,AI,,
R_3hApgKOEHkbqZUj,Lord Byron,nothing,2.0,5.0,2.0,6.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",39,Male,AI,human,0.0
R_3hEKz2SKlSrD34T,Lord Byron,nothing,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,3.0,7.0,6.0,6.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per week,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",37,Female,AI,human,0.0
R_3hbSZGlFfZpyaUG,Lord Byron,nothing,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per week,Love poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",35,Male,AI,AI,1.0
R_3hfkeL3t0Et3L1G,Lord Byron,human,6.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,2.0,4.0,5.0,5.0,5.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",27,Non-binary / third gender,AI,,
R_3iEfKxZlTLLI1GA,Lord Byron,AI,5.0,6.0,5.0,6.0,6.0,7.0,5.0,2.0,6.0,2.0,3.0,6.0,4.0,7.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",54,Male,AI,,
R_3iJPtffFF8aWCTA,Lord Byron,AI,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,41,Male,AI,,
R_3j6AFlgOWpd9peN,Lord Byron,AI,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,3,81,12,3,yes,yes,yes,no,Never,Love poetry,I did not go to college/did not have a major,I am not very familiar with poetry,60,Female,AI,,
R_3j7MLGDRDRFkdUF,Lord Byron,nothing,5.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,27,Male,AI,human,0.0
R_3jdOkv85HlS9IJD,Lord Byron,AI,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,43,Male,AI,,
R_3k56pqiNfA6cQyJ,Lord Byron,nothing,2.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3,81,12,3,yes,yes,yes,no,Never,Dislike poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,30,Male,AI,human,0.0
R_3kNZWq0bByBvcMf,Lord Byron,AI,5.0,5.0,4.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,3.0,4.0,4.0,6.0,1.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,59,Male,AI,,
R_3kO1j76mPNdbfmw,Lord Byron,nothing,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,3.0,4.0,4.0,4.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",39,Male,AI,human,0.0
R_3kb7ra4d7PgSHzU,Lord Byron,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,51,Female,AI,,
R_3lEmyLNNjALb2gJ,Lord Byron,human,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,6.0,6.0,5.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,35,Female,AI,,
R_3lVwdHp2Fwl3XyM,Lord Byron,AI,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,Every day,Love poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,37,Male,AI,,
R_3ltMxjEHhjeiU3i,Lord Byron,nothing,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,45,Female,AI,human,0.0
R_3mfUbybfemKxVau,Lord Byron,nothing,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,I did not go to college/did not have a major,"I have written poetry, but not professionally",32,Male,AI,human,0.0
R_3mjyFOxVJmErw6r,Lord Byron,AI,5.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,3,81,12,3,yes,yes,yes,no,Never,Hate poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,36,Female,AI,,
R_3n2tNjhxr9W5nQz,Lord Byron,human,5.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,3.0,5.0,7.0,5.0,5.0,3,81,12,3,yes,yes,yes,no,Never,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,30,Male,AI,,
R_3nDE3TTgXQl3Fmu,Lord Byron,AI,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,46,Male,AI,,
R_3nJcdMvL3fJ26Dm,Lord Byron,human,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",32,Female,AI,,
R_3nUvklBR13HAkZc,Lord Byron,nothing,7.0,4.0,5.0,6.0,6.0,4.0,5.0,6.0,7.0,4.0,3.0,6.0,5.0,6.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",25,Male,AI,human,0.0
R_3ncJSF1hyU4oHn2,Lord Byron,AI,6.0,6.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,6.0,3.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,34,Non-binary / third gender,AI,,
R_3niUSVPKRSynimY,Lord Byron,human,5.0,2.0,3.0,5.0,5.0,4.0,4.0,7.0,5.0,3.0,2.0,5.0,4.0,6.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am a professional poet,40,Male,AI,,
R_3no5D3SrU1SXqlU,Lord Byron,AI,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,5.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,31,Female,AI,,
R_3noXMSf0RHykdBB,Lord Byron,AI,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",52,Male,AI,,
R_3nqGoQLlKdvWyX2,Lord Byron,nothing,6.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,3.0,7.0,5.0,4.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar","I have read a lot of poetry, but have never written poetry",51,Male,AI,AI,1.0
R_3oGi61BRO31Ajvf,Lord Byron,AI,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",55,Female,AI,,
R_3oWVUA8cezq7J5Z,Lord Byron,human,6.0,6.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,5.0,3.0,6.0,6.0,7.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,30,Male,AI,,
R_3p3TCsQIrvbAsiV,Lord Byron,human,4.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,2.0,3.0,5.0,5.0,5.0,2.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,38,Female,AI,,
R_3p6gVIkqmFpgxl8,Lord Byron,human,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,7.0,7.0,7.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,63,Female,AI,,
R_3pgzaIef5FKP4AE,Lord Byron,nothing,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0,5.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,50,Female,AI,human,0.0
R_3phh1ImAr3wuEoG,Lord Byron,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,7.0,7.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Love poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",33,Female,AI,,
R_3psDb07t2jhhWLs,Lord Byron,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",34,Female,AI,,
R_3qEXA15az2GeZRc,Lord Byron,nothing,6.0,7.0,6.0,6.0,7.0,6.0,6.0,2.0,7.0,6.0,3.0,7.0,6.0,6.0,2.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,30,Female,AI,human,0.0
R_3qHBDefuUejuVSe,Lord Byron,AI,6.0,5.0,6.0,7.0,7.0,6.0,4.0,5.0,7.0,5.0,3.0,7.0,6.0,7.0,3.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",32,Male,AI,,
R_3qJu6CSusLxBRHm,Lord Byron,nothing,4.0,6.0,5.0,6.0,5.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,4.0,3,81,12,3,yes,yes,yes,no,Never,Hate poetry,I did not go to college/did not have a major,I am familiar with multiple poets and genres of poetry,22,Prefer not to say,AI,AI,1.0
R_3qqFoJrZYyimpyl,Lord Byron,AI,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",44,Male,AI,,
R_3qsuoXOW9RTNk9R,Lord Byron,human,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per week,Love poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,72,Female,AI,,
R_3qxtv1yEbwfnhcU,Lord Byron,AI,2.0,4.0,2.0,5.0,2.0,4.0,2.0,6.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,Never,Hate poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,47,Male,AI,,
R_3r0Rdp68weoloRn,Lord Byron,nothing,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,5.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,I did not go to college/did not have a major,I am not very familiar with poetry,27,Male,AI,AI,1.0
R_3r0w5SOJoSnbGBo,Lord Byron,AI,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",47,Female,AI,,
R_3rHuOcfBheGS6Rj,Lord Byron,AI,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",60,Female,AI,,
R_3rU3ECUnIHO7jaV,Lord Byron,human,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,6.0,6.0,6.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,I did not go to college/did not have a major,"I have read a lot of poetry, but have never written poetry",51,Male,AI,,
R_3rYSJhb3bLiwEwO,Lord Byron,human,4.0,4.0,4.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,2.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,34,Male,AI,,
R_3s0mQAq0KXbo0kX,Lord Byron,AI,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,3,81,12,3,yes,yes,yes,no,A few times per month,Love poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",31,Non-binary / third gender,AI,,
R_3s52yqPyQjlzXx6,Lord Byron,AI,3.0,2.0,6.0,1.0,3.0,4.0,3.0,6.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have written poetry, but not professionally",48,Female,AI,,
R_3s5pPIjcDL7an3t,Lord Byron,nothing,3.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Like poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,27,Female,AI,AI,1.0
R_3scWWYGpJEKyTdt,Lord Byron,nothing,6.0,5.0,6.0,6.0,7.0,6.0,7.0,2.0,6.0,6.0,3.0,6.0,5.0,5.0,2.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",34,Female,AI,human,0.0
R_3snwpQoBXiCNiRs,Lord Byron,AI,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,3.0,5.0,6.0,5.0,2.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,38,Female,AI,,
R_3syrZrR8lZG1Qqx,Lord Byron,AI,1.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,67,Male,AI,,
R_4N0wLQXhXQrkSMV,Lord Byron,nothing,7.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,7.0,6.0,3.0,6.0,5.0,6.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",34,Female,AI,AI,1.0
R_4OYEuqF61U8MSTn,Lord Byron,AI,7.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,6.0,6.0,5.0,3,81,12,3,yes,yes,yes,no,A few times per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am familiar with multiple poets and genres of poetry,39,Female,AI,,
R_4SCcUfaiCYqp2M1,Lord Byron,human,6.0,6.0,3.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,3.0,6.0,5.0,6.0,4.0,3,81,12,3,yes,yes,yes,no,Never,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,52,Male,AI,,
R_4V1UETX8DvnrY4x,Lord Byron,AI,5.0,4.0,3.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,3.0,4.0,5.0,4.0,3.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,"Other (math, history, philosophy, etc.)",I am not very familiar with poetry,76,Female,AI,,
R_56dGfy5zRo0qSQx,Lord Byron,AI,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,3,81,12,3,yes,yes,yes,no,A few times per month,Like poetry,"Other (math, history, philosophy, etc.)","I have read a lot of poetry, but have never written poetry",48,Male,AI,,
R_5tCgrhZXegWvfYl,Lord Byron,human,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3,81,12,3,yes,yes,yes,no,A few times per year,Like poetry,"English, literature, poetry, or similar",I am familiar with multiple poets and genres of poetry,54,Male,AI,,
R_5u9Rc2Vrcl1bYB3,Lord Byron,AI,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,3.0,5.0,6.0,5.0,4.0,3,81,12,3,yes,yes,yes,no,Less than once per year,Indifferent to poetry,I did not go to college/did not have a major,I am not very familiar with poetry,41,Male,AI,,
